Section Name,Item Name,Comment Name,Comment Text,"Comment Type (info, limit, defect)","Category (-1: Low, 0: Med, 1: High)",Multiple Choice Options (comma-separated),"Unit Type Options (numeric answers only, comma-separated)",Recommendation (from list),Order (w/i item),"Answer Type (boolean, checkbox, date, number, range, text)",Default Value,"Default Value 2 (for ""range"" types)","Default Unit Type (for ""number"" and ""range"" types)",Default Location,Default Estimate Min,Default Estimate Max,Locked,Simple Format,Disable Photos,Uses,Default Photo 1,Default Photo 1 Caption,Default Photo 2,Default Photo 2 Caption,Default Photo 3,Default Photo 3 Caption,Default Photo 4,Default Photo 4 Caption,Default Photo 5,Default Photo 5 Caption,Default Photo 6,Default Photo 6 Caption,Default Photo 7,Default Photo 7 Caption,Default Photo 8,Default Photo 8 Caption,Default Photo 9,Default Photo 9 Caption,Default Photo 10,Default Photo 10 Caption,Last Modified
Attic,"Attic Electrical, Plumbing and HVAC","Plumbing: water supply pipes, active leaking","In the attic, water distribution pipes were leaking. Repair should be made as necessary by a qualified contractor to prevent damage to the home materials, the home structure, and to prevent development of microbial growth such as mold.",defect,0,,,plumber,34,boolean,,,,,10,1000,,,,0,,,,,,,,,,,,,,,,,,,,,01/21/2025 12:20:34
Attic,"Attic Electrical, Plumbing and HVAC","Plumbing: water supply pipes, different metals in contact",Water supply pipes of different metals were in contact in the attic. This condition will cause premature failure from electrolysis resulting in leakage. To avoid damage to the home structure and materials a dielectric union should be installed at any such location by a qualified plumbing contractor.,defect,0,,,plumber,35,boolean,,,,,10,1000,,,,0,,,,,,,,,,,,,,,,,,,,,01/21/2025 12:20:34
Attic,"Attic Electrical, Plumbing and HVAC","Plumbing: water supply pipes, freeze risk",Water supply pipes visible in the attic space may be subject to freezing. Consult with a qualified plumbing contractor to determine the extent of the problem and options and costs for any needed correction.,defect,0,,,plumber,36,boolean,,,,,10,1000,,,,0,,,,,,,,,,,,,,,,,,,,,01/21/2025 12:20:34
Attic,Thermal Insulation,Posted information (attic),Written information describing the attic insulation material type and installed R-value was posted in the attic.,info,,,,pro,1,boolean,,,,,10,1000,,,,0,,,,,,,,,,,,,,,,,,,,,01/21/2025 12:20:33
Attic,Thermal Insulation,Posted information (garage),Written information describing the attic insulation material type and installed R-value was posted in the garage.,info,,,,pro,2,boolean,,,,,10,1000,,,,0,,,,,,,,,,,,,,,,,,,,,01/21/2025 12:20:33
Attic,Radiant Barrier,"Radiant barrier installed: attic floor, no condensation","A foil-like radiant barrier membrane was installed on the attic floor. Radiant barriers reflect heat, reducing cooling costs in warm weather and heating costs in cold weather. Under some conditions, this type of installation can cause problems related to the formation of condensation beneath the barrier. No condensation was observed.",defect,0,,,,0,boolean,,,,,10,1000,,,,0,,,,,,,,,,,,,,,,,,,,,01/21/2025 12:20:34
Attic,Radiant Barrier,Radiant barrier installed: underside of rafters,"A foil-like radiant barrier membrane was installed on the underside of rafters in the attic. Radiant barriers reflect heat, reducing cooling costs in warm weather.",info,,,,pro,0,boolean,,,,,10,1000,,,,0,,,,,,,,,,,,,,,,,,,,,01/21/2025 12:20:34
Attic,Radiant Barrier,Radiant barrier sheathing installed,The home had radiant barrier roof sheathing installed. Radiant barrier sheathing consists of a foil-type material bonded to the underside of the roof sheathing panels. Its purpose is to reflect heat to help reduce cooling costs.,info,,,,pro,1,boolean,,,,,10,1000,,,,0,,,,,,,,,,,,,,,,,,,,,01/21/2025 12:20:34
Attic,Thermal Insulation,Radiant barrier sheathing: installed,The home had radiant barrier roof sheathing installed. Radiant barrier sheathing consists of a foil-type material bonded to the underside of the roof sheathing panels. It's purpose is to reflect heat to help reduce cooling costs. ,info,,,,pro,4,boolean,,,,,10,1000,,,,0,,,,,,,,,,,,,,,,,,,,,01/21/2025 12:20:33
Attic,Radiant Barrier,Radiant barrier sheathing: potential fire hazard,The home had radiant barrier roof sheathing installed. Radiant barrier sheathing consists of a foil-type material bonded to the underside of the roof sheathing panels. It's purpose is to reflect heat to help reduce cooling costs. Recent studies indicate that this product may be a potential fire hazard. Information about this issue is available online.,defect,0,,,pro,1,boolean,,,,,10,1000,,,,0,,,,,,,,,,,,,,,,,,,,,01/21/2025 12:20:34
Attic,Thermal Insulation,Radiant barrier sheathing: potential fire hazard,The home had radiant barrier roof sheathing installed. Radiant barrier sheathing consists of a foil-type material bonded to the underside of the roof sheathing panels. It's purpose is to reflect heat to help reduce cooling costs. Recent studies indicate that this product may be a potential fire hazard. Information about this issue is available online.,defect,0,,,pro,12,boolean,,,,,10,1000,,,,0,,,,,,,,,,,,,,,,,,,,,01/21/2025 12:20:34
Attic,Thermal Insulation,Radiant barrier: attic floor,"A foil-like radiant barrier was installed on the attic floor. Radiant barriers reflect heat, reducing cooling costs in warm weather and heating costs in cold weather.",info,,,,pro,3,boolean,,,,,10,1000,,,,0,,,,,,,,,,,,,,,,,,,,,01/21/2025 12:20:33
Attic,Thermal Insulation,Radiant barrier: underside of rafters 2,"A foil-like radiant barrier was installed on the underside of rafters in the attic. Radiant barriers reflect heat, reducing cooling costs in warm weather and heating costs in cold weather. To avoid shortening the asphalt shingle service life, air must be able to flow along the underside of the sheathing. This installation should be altered to allow ventilation of the underside of the roof sheathing.",defect,0,,,insulation,13,boolean,,,,,10,1000,,,,0,,,,,,,,,,,,,,,,,,,,,01/21/2025 12:20:34
Attic,Thermal Insulation,Radiant barrier: underside of rafters- OK,"A foil-like radiant barrier was installed on the underside of rafters in the attic. Radiant barriers reflect heat, reducing cooling costs in warm weather and heating costs in cold weather.
This installation is acceptable as long as a method is maintained for ventilating the underside of the roof sheathing.",defect,0,,,pro,14,boolean,,,,,10,1000,,,,0,,,,,,,,,,,,,,,,,,,,,01/21/2025 12:20:34
Attic,Radiant Barrier,"Radiant barrier: underside of rafters, no shingle ventilation","A foil-like radiant barrier membrane was installed on the underside of rafters in the attic. Radiant barriers reflect heat, reducing heating and cooling costs. No provision was made for venting of the rafter bays. This condition may cause premature failure of the asphalt shingles. Action should be taken to provide rafter bays with some form of ventilation.",defect,0,,,pro,2,boolean,,,,,10,1000,,,,0,,,,,,,,,,,,,,,,,,,,,01/21/2025 12:20:34
Attic,Thermal Insulation,Radiant barrier: underside of sheathing ,"A foil-like radiant barrier was installed on the underside of roof sheathing in the attic. Radiant barriers reflect heat, reducing cooling costs in warm weather and heating costs in cold weather. This condition may shorten the long-term service life of the asphalt shingles. The preferred installation is attachment to the underside of the rafters.",defect,0,,,pro,15,boolean,,,,,10,1000,,,,0,,,,,,,,,,,,,,,,,,,,,01/21/2025 12:20:34
Attic,Attic Pests,"Rodents: rodent sign, chewing visible",Signs of animal chewing were visible in the attic. Chewing of electrical wiring is a potential fire hazard. Contact a pest control contractor to discuss options and costs for removal of any animals in the attic and securing it from further entry.,defect,0,,,pro,2,boolean,,,,,10,1000,,,,0,,,,,,,,,,,,,,,,,,,,,01/21/2025 12:20:35
Attic,Attic Pests,"Rodents: rodent sign, minor",The attic had minor amounts of rodent feces visible. Traps should be set for mice and avenues of entry closed off.,defect,-1,,,pro,3,boolean,,,,,10,1000,,,,0,,,,,,,,,,,,,,,,,,,,,01/21/2025 12:20:35
Attic,Attic Pests,"Rodents: rodent sign, moderate",The attic had moderate amounts of rodent feces visible. Traps should be set for mice and avenues of entry blocked.,defect,0,,,pro,4,boolean,,,,,10,1000,,,,0,,,,,,,,,,,,,,,,,,,,,01/21/2025 12:20:35
Attic,Attic Pests,"Rodents: rodent sign, nesting activity",The attic had visible evidence of animal nesting activity. Animal access should be closed off after ensuring that no animals are still in the attic. All work should be performed by a qualified pest control contractor.,defect,0,,,pest,5,boolean,,,,,10,1000,,,,0,,,,,,,,,,,,,,,,,,,,,01/21/2025 12:20:35
Attic,Attic Pests,"Rodents: rodent sign, severe","Numerous signs of rodent activity including extensive feces, torn insulation and evidence of nest-building activity were visible in the attic. Diseases spread through rodent urine and feces can include hantavirus, which can be serious or fatal. Contact a qualified pest control contractor to discuss options and costs for ridding the home of rodents and securing it from further rodent entry.",defect,1,,,pest,6,boolean,,,,,10,1000,,,,0,,,,,,,,,,,,,,,,,,,,,01/21/2025 12:20:35
Attic,Attic Pests,"Rodents: rodent sign, trails through insulation","Animal trails across the insulation were visible in the attic, indicating pest entry. Contact a pest control contractor to discuss options and costs for removal of any animals in the attic and securing it from further entry.",defect,0,,,pest,7,boolean,,,,,10,1000,,,,0,,,,,,,,,,,,,,,,,,,,,01/21/2025 12:20:35
Attic,Attic Pests,Rodents: squirrels,"There was visible evidence of squirrel activity in the attic. After ensuring that any squirrels have been removed, any animal access should be sealed to prevent damage to attic components from chewing or other damaging activities and to prevent development of unsanitary conditions. All work should be performed by a qualified pest control contractor.",defect,0,,,pest,8,boolean,,,,,10,1000,,,,0,,,,,,,,,,,,,,,,,,,,,01/21/2025 12:20:35
Attic,Thermal Insulation,Skylight framing un-insulated,Skylight framing in the attic space lacked insulation. Insulating skylight framing will help to avoid heat loss.,defect,-1,,,insulation,16,boolean,,,,,10,1000,,,,0,,,,,,,,,,,,,,,,,,,,,01/21/2025 12:20:34
Attic,Thermal Insulation,Sprayed foam may hide leakage,"The sprayed foam thermal insulation will not allow roof leakage to penetrate to the attic, and evidence of roof leakage may not be visible from below. This condition could allow significant roof sheathing decay to develop, becoming hazardous to those walking the roof. You should be diligent in maintaining the roof-covering material in good condition. Inspections should be performed by a qualified roofing contractor on an appropriate schedule.",limit,,,,pro,0,boolean,,,,,10,1000,,,,0,,,,,,,,,,,,,,,,,,,,,01/21/2025 12:20:33
Attic,Attic Pests,Stinging insects: bee hive,An active beehive was located in the attic. Contact a professional beekeeper for removal.,defect,1,,,pro,9,boolean,,,,,10,1000,,,,0,,,,,,,,,,,,,,,,,,,,,01/21/2025 12:20:35
Attic,Attic Pests,Stinging insects: bees in attic,Bees were present in the attic. The Inspector recommends taking steps to eradicate or remove any bees or bee nests present in the attic space and sealing off any points of insect entry. You may wish to contact a beekeeper.,defect,1,,,pro,10,boolean,,,,,10,1000,,,,0,,,,,,,,,,,,,,,,,,,,,01/21/2025 12:20:35
Attic,Attic Pests,Stinging insects: wasp nests present,Wasp nests were present in the attic. Nests should be removed and points of insect entry sealed.,defect,0,,,pro,11,boolean,,,,,10,1000,,,,0,,,,,,,,,,,,,,,,,,,,,01/21/2025 12:20:35
Attic,Attic Pests,Stinging insects: wasps in attic,Wasps were present in the attic. The Inspector recommends taking steps to eradicate any wasps in the attic space and sealing off any points of insect entry.,defect,1,,,pro,12,boolean,,,,,10,1000,,,,0,,,,,,,,,,,,,,,,,,,,,01/21/2025 12:20:35
Attic,Thermal Insulation,Thermal condition,"The ""thermal envelope""  consists of the parts of the home that prevent contain conditioned air and prevent heat from entering/escaping the home.",info,,"Attic is inside the thermal envelope, Attic is outside the thermal envelope",,pro,5,checkbox,,,,,10,1000,,,,0,,,,,,,,,,,,,,,,,,,,,01/21/2025 12:20:33
Attic,Thermal Insulation,Thermal Insulation Type,,info,,"Blown fiberglass, Fiberglass batt, Blown cellulose, Rock wool, Vermiculite, Sprayed foam, Faced fiberglass batt, Unfaced fiberglass batt",,pro,6,checkbox,,,,,10,1000,,,,0,,,,,,,,,,,,,,,,,,,,,01/21/2025 12:20:33
Attic,Thermal Insulation,Type: sprayed foam- no ignition barrier,Insulation in the attic was a sprayed foam type. Many types of sprayed foam insulation are required to have an ignition barrier installed to help reduce the spread of fire. No ignition barrier was installed. Consult with a qualified contractor to discuss the possible necessity for- and options and costs for- installation of- an ignition barrier.,defect,0,,,insulation,17,boolean,,,,,10,1000,,,,0,,,,,,,,,,,,,,,,,,,,,01/21/2025 12:20:34
Attic,Radiant Barrier,Underside of sheathing: asphalt shingles,"A foil-like radiant barrier membrane was installed on the underside of roof sheathing in the attic. Radiant barriers reflect heat, reducing heating and cooling costs. This condition may shorten the long-term service life of the asphalt shingles. Asphalt shingle manufacturers typically recommend that the underside of the roof sheathing supporting shingles be ventilated.",defect,0,,,pro,3,boolean,,,,,10,1000,,,,0,,,,,,,,,,,,,,,,,,,,,01/21/2025 12:20:34
Attic,Thermal Insulation,Vapor Barrier: installed,The home had a plastic vapor barrier installed beneath the insulation on the attic floor. Vapor barriers help reduce the amount of moisture vapor entering the attic space.,info,,,,pro,7,boolean,,,,,10,1000,,,,0,,,,,,,,,,,,,,,,,,,,,01/21/2025 12:20:34
